1,-1,1,1031,1439
2,1,0,821,780
3,1,0,539,808
4,1,1,861,606
5,1,1,527,726
6,0,0,644,660
7,0,0,883,1262
8,1,0,673,580
9,1,0,636,702
10,0,0,516,1903
11,0,1,656,942
12,0,1,668,992
13,1,0,600,966
14,0,0,580,1110
15,1,0,573,645
16,0,1,1195,763
17,1,0,640,1834
18,1,0,621,689
19,0,1,613,1424
20,0,1,606,1163
21,1,1,834,788
22,1,1,628,1338
23,0,1,582,894
24,0,1,793,1320
25,0,0,1237,1130
26,0,1,1082,1706
27,1,1,1310,1229
28,1,0,604,1635
29,0,1,811,653
30,0,1,769,1149
31,0,0,543,874
32,1,0,517,1171
33,1,0,525,1121
34,0,1,628,1517
35,1,1,552,1200
36,0,0,721,694
37,0,0,898,983
38,1,1,526,997
39,1,1,611,966
40,1,0,663,781
41,0,1,524,1299
42,1,0,606,1045
43,1,0,534,1529
44,0,1,489,673
45,0,1,1406,1385
46,1,1,680,830
47,0,1,506,967
48,1,1,488,822
49,0,1,780,1957
50,0,0,882,1011
51,1,1,865,871
52,1,0,740,1353
53,1,1,548,1176
54,1,1,773,963
55,1,1,949,868
56,1,0,548,981
57,1,1,514,1010
58,1,1,528,957
59,0,0,538,873
60,1,1,518,1019
61,1,0,770,997
62,1,0,790,925
63,1,1,1231,677
64,1,1,455,620
65,1,1,534,845
66,1,1,741,798
67,0,0,734,886
68,1,1,789,655
69,0,0,522,1082
70,1,1,557,722
71,0,1,792,612
72,1,1,536,1404
73,0,1,486,1034
74,0,1,754,1316
75,0,1,577,923
76,1,1,572,1034
77,1,1,552,560
78,1,0,757,814
79,1,1,517,809
80,0,1,550,1323
81,1,0,746,575
82,0,0,535,1339
83,1,1,586,865
84,0,0,613,1202
85,0,0,828,1516
86,1,1,1219,1048
87,0,0,490,1151
88,0,0,736,773
89,1,1,573,1152
90,1,0,771,1347
91,1,0,528,846
92,0,1,676,938
93,1,0,607,983
94,1,1,581,776
95,1,1,526,602
96,1,0,573,1142
97,1,0,643,752
98,1,1,561,747
99,1,1,566,636
100,1,1,533,1030
101,0,0,545,980
102,0,1,526,1120
103,1,1,626,1089
104,0,1,541,1059
105,1,1,491,831
106,1,0,604,801
107,0,1,741,819
108,1,0,561,954
109,0,1,557,897
110,1,1,570,1815
111,0,0,501,1309
112,1,1,575,855
113,1,1,503,1013
114,1,1,624,836
115,0,0,624,1002
116,1,1,580,1764
117,1,1,468,912
118,1,0,510,888
119,0,1,562,1005
120,1,1,521,1016
121,1,1,747,803
122,1,0,720,1069
