1,0,0,520,849
2,1,0,614,1065
3,1,0,684,1009
4,0,0,555,1146
5,0,0,932,1240
6,0,0,659,1065
7,1,0,649,1346
8,0,1,700,913
9,1,0,895,777
10,1,1,783,853
11,1,1,871,1346
12,1,0,858,905
13,1,0,942,1177
14,0,1,844,1065
15,1,1,748,1399
16,1,0,693,1114
17,0,0,944,1153
18,1,0,495,817
19,1,0,714,978
20,1,1,827,778
21,1,0,797,967
22,1,1,699,1241
23,1,0,666,1521
24,0,0,1041,1418
25,1,0,860,1122
26,1,1,1026,1057
27,1,1,989,1704
28,1,1,1058,1230
29,1,0,898,1178
30,0,1,1064,906
31,0,0,740,1002
32,1,0,829,1242
33,0,0,643,890
34,0,0,723,986
35,1,0,781,820
36,0,0,1111,1138
37,1,0,809,714
38,0,1,925,1058
39,1,1,795,1433
40,1,1,819,1586
41,1,0,852,1065
42,0,1,1155,825
43,1,1,795,809
44,1,0,1202,809
45,1,0,1162,1258
46,0,0,1436,1298
47,0,0,745,864
48,0,1,970,1169
49,1,0,995,962
50,1,1,773,1234
51,1,0,1094,961
52,0,0,813,1001
53,1,1,1482,1394
54,0,0,1147,1065
55,1,1,1165,873
56,1,1,1080,898
57,1,1,1199,888
58,1,0,807,967
59,0,1,1005,865
60,1,1,613,995
61,1,1,918,746
62,1,0,864,722
63,0,0,965,761
64,0,1,955,873
65,1,0,776,801
66,1,1,873,850
67,1,1,1282,826
68,0,1,667,689
69,1,0,1010,913
70,1,0,936,721
71,1,0,1070,673
72,1,0,959,874
73,0,1,926,698
74,1,1,863,629
75,1,0,753,841
76,1,1,709,706
77,0,1,963,874
78,0,0,1451,768
79,1,0,939,649
80,1,0,950,705
81,1,1,907,994
82,1,1,968,809
83,0,1,792,737
84,0,0,633,674
85,1,1,830,705
86,0,0,990,730
87,0,1,713,730
88,1,0,777,858
89,1,1,696,707
90,1,0,700,1065
91,0,0,866,945
92,0,0,1090,1242
93,0,0,913,1122
94,0,1,869,1378
95,1,0,783,785
96,0,1,1316,1386
97,0,1,852,1209
98,1,0,1006,1250
99,1,1,949,978
100,0,1,925,1322
101,0,1,774,1001
102,0,1,632,985
103,1,1,797,905
104,0,1,531,1073
105,0,1,785,946
106,1,0,649,778
107,1,0,707,657
108,0,0,1622,801
109,0,0,1014,793
110,0,1,799,1089
111,0,0,858,1121
112,1,1,815,793
113,1,0,761,786
114,0,0,719,1129
115,0,1,830,530
116,1,1,755,930
117,0,1,803,827
118,0,1,682,1226
119,1,0,759,592
120,0,1,863,938
121,0,0,806,1058
