1,-1,0,692,1246
2,1,0,544,1461
3,0,0,493,566
4,0,0,522,767
5,1,1,528,936
6,1,0,1014,1275
7,0,1,687,850
8,1,0,468,615
9,0,0,704,1411
10,0,1,695,854
11,1,0,437,867
12,1,1,1011,649
13,0,0,914,908
14,0,0,874,702
15,0,0,954,792
16,1,1,989,813
17,1,1,939,633
18,1,0,1178,925
19,0,1,755,660
20,0,0,449,1029
21,0,0,884,742
22,1,1,825,963
23,1,1,1079,732
24,1,1,925,849
25,1,1,755,1216
26,0,0,521,786
27,1,0,548,740
28,0,1,824,1180
29,0,0,493,780
30,1,0,962,725
31,1,0,472,1534
32,1,1,456,1167
33,1,1,996,768
34,1,1,636,794
35,1,0,644,717
36,1,0,714,725
37,1,1,602,759
38,1,1,651,746
39,1,0,678,1093
40,0,1,695,1002
41,1,0,925,904
42,1,0,682,737
43,1,0,703,997
44,0,0,540,810
45,0,0,513,762
46,1,1,743,1007
47,1,0,800,1043
48,1,1,957,907
49,1,0,861,661
50,1,0,651,627
51,1,1,701,618
52,0,1,520,1068
53,0,0,635,925
54,0,0,651,796
55,1,0,823,697
56,1,0,662,1014
57,1,1,573,674
58,0,0,555,713
59,1,1,581,869
60,1,0,526,739
61,0,0,494,854
62,0,0,715,825
63,0,0,592,967
64,1,1,604,683
65,0,0,607,592
66,1,0,912,1262
67,0,0,961,723
68,1,1,705,884
69,1,1,695,990
70,0,0,638,681
71,0,1,806,791
72,1,1,517,709
73,1,0,628,608
74,1,0,587,643
75,1,0,909,743
76,1,0,728,905
77,1,0,512,1413
78,1,0,567,673
79,0,0,500,998
80,1,0,487,673
81,1,1,893,797
82,0,0,885,618
83,0,1,953,768
84,0,0,662,660
85,1,0,526,849
86,1,1,1103,696
87,0,1,662,614
88,0,0,737,694
89,0,1,674,728
90,1,0,653,576
91,1,1,555,1228
92,0,1,997,880
93,1,0,1223,703
94,0,0,1153,783
95,1,0,822,705
96,1,1,686,591
97,0,0,809,728
98,1,0,848,1151
99,0,0,624,1062
100,1,1,950,860
101,0,0,699,594
102,1,1,643,933
103,1,0,613,703
104,1,1,619,740
105,1,1,914,637
106,1,0,874,753
107,1,1,654,789
108,0,0,673,1014
109,1,1,664,662
110,1,0,581,517
111,0,1,581,561
112,0,0,658,680
113,0,1,811,1182
114,1,0,481,618
115,1,0,1046,854
116,1,0,1066,659
117,1,0,579,731
118,1,1,714,841
119,1,1,740,694
120,0,0,826,759
121,1,0,795,889
122,1,0,671,822
123,0,0,465,713
124,1,1,646,655
