1,-1,0,661,1137
2,1,0,697,931
3,1,0,702,748
4,1,0,600,643
5,1,0,506,621
6,1,0,699,722
7,1,0,677,425
8,0,0,816,612
9,1,0,752,674
10,1,0,702,508
11,1,0,625,788
12,1,0,597,699
13,1,1,914,720
14,0,0,676,519
15,0,0,703,543
16,0,0,600,474
17,0,0,538,578
18,1,0,508,584
19,1,1,765,761
20,0,1,669,560
21,1,1,656,717
22,1,1,602,768
23,0,1,605,715
24,0,0,807,535
25,1,0,585,445
26,0,0,606,603
27,1,0,554,415
28,1,0,485,611
29,1,0,582,635
30,0,1,538,669
31,0,1,530,474
32,0,1,864,549
33,0,1,567,458
34,0,1,614,550
35,0,1,582,580
36,0,1,595,442
37,1,1,731,467
38,0,1,644,655
39,1,0,947,1006
40,1,1,665,578
41,0,0,690,565
42,1,0,718,712
43,0,1,750,468
44,1,1,642,687
45,1,0,984,911
46,1,1,819,793
47,1,1,739,652
48,1,1,639,774
49,0,1,590,639
50,0,1,747,491
51,0,1,852,874
52,0,0,910,724
53,1,0,560,500
54,1,0,636,636
55,0,0,556,618
56,0,0,543,968
57,1,0,763,1004
58,0,1,509,568
59,0,1,452,382
60,0,1,685,786
61,1,0,655,656
62,0,0,800,796
63,1,0,751,513
64,1,0,490,35
65,0,0,830,385
66,0,0,675,463
67,1,0,514,419
68,1,0,666,460
69,1,0,572,410
70,1,1,950,604
71,1,0,652,637
72,1,1,931,569
73,0,1,702,413
74,0,1,780,303
75,0,0,578,449
76,0,1,574,507
77,1,1,814,456
78,1,0,820,529
79,1,0,500,612
80,1,0,524,396
81,0,1,462,247
82,0,1,660,568
83,1,0,865,478
84,0,1,688,375
85,0,1,558,398
86,1,1,708,558
87,1,1,700,525
88,0,0,606,1110
89,0,1,675,794
90,0,0,775,778
91,0,0,744,593
92,0,1,917,749
93,1,0,679,777
94,0,1,633,584
95,1,0,885,1773
96,0,0,617,535
97,1,1,644,526
98,0,0,769,627
99,1,1,782,757
100,0,0,777,460
101,0,1,700,485
102,0,0,945,531
103,0,1,541,476
104,0,0,661,518
105,0,1,736,758
106,0,1,716,488
107,0,0,759,723
108,0,0,599,393
109,0,1,599,726
110,0,0,786,515
111,0,0,623,418
112,0,0,588,358
113,0,1,614,539
114,0,0,526,380
115,0,0,884,374
116,0,0,502,462
117,0,0,1283,453
118,0,0,510,400
119,1,1,1116,839
120,1,0,816,734
121,0,1,1161,1796
122,0,1,580,416
123,0,0,503,608
124,0,0,850,566
125,1,0,527,402
