1,-1,1,846,1080
2,0,0,536,1160
3,0,1,664,1353
4,0,1,449,1687
5,1,0,488,737
6,1,0,777,585
7,0,0,526,841
8,1,0,648,824
9,0,1,561,1329
10,0,0,718,681
11,1,0,536,487
12,0,1,1216,951
13,1,0,719,1529
14,1,0,575,712
15,1,1,773,736
16,1,0,606,1056
17,0,1,604,1056
18,0,0,598,1121
19,0,0,1045,1256
20,1,1,863,969
21,1,1,613,727
22,1,0,591,679
23,0,0,759,720
24,1,0,910,1065
25,1,1,725,720
26,1,0,420,440
27,1,1,750,1481
28,1,1,654,729
29,0,0,941,1047
30,1,0,701,808
31,0,0,501,672
32,0,1,796,1058
33,0,1,861,1368
34,1,1,677,1384
35,1,0,475,719
36,1,0,661,688
37,0,0,643,617
38,1,1,628,1072
39,0,1,547,801
40,0,0,1276,793
41,0,1,746,888
42,0,0,604,657
43,1,1,802,936
44,1,0,1195,719
45,1,1,900,745
46,1,1,777,1193
47,1,0,1298,744
48,1,1,938,1737
49,1,1,650,1561
50,1,1,730,1120
51,1,0,801,984
52,0,0,658,720
53,0,1,537,1065
54,1,1,882,953
55,1,1,674,1296
56,1,1,641,848
57,1,1,601,952
58,0,0,553,785
59,0,1,634,1023
60,1,1,664,639
61,1,0,753,833
62,1,0,1056,808
63,1,1,608,656
64,1,0,672,809
65,0,0,448,944
66,1,0,631,712
67,1,1,640,616
68,1,1,560,928
69,1,0,727,640
70,1,0,549,657
71,1,0,548,736
72,0,0,783,1193
73,1,0,560,617
74,1,1,685,536
75,0,1,703,1129
76,1,0,1606,872
77,0,1,510,985
78,1,0,709,1320
79,0,1,597,800
80,0,0,478,728
81,0,0,561,712
82,0,0,781,880
83,0,1,629,871
84,0,0,1147,984
85,1,1,629,1232
86,0,0,691,754
87,1,1,588,1048
88,0,1,589,849
89,0,1,1010,879
90,1,1,659,1448
91,1,0,589,1177
92,0,0,923,745
93,1,1,690,736
94,0,1,1635,761
95,0,0,475,825
96,0,0,563,1097
97,0,1,733,1209
98,0,0,827,1145
99,0,1,711,793
100,1,1,482,777
101,1,0,546,751
102,0,0,583,656
103,1,0,427,1681
104,0,0,547,777
105,1,0,588,968
106,1,1,811,849
107,0,1,715,880
108,1,0,682,1040
109,0,1,523,824
110,0,1,957,1089
111,1,1,569,1425
112,0,1,602,1305
113,0,0,731,840
114,1,1,925,921
115,1,0,378,689
116,0,0,609,792
117,1,0,600,647
118,0,0,551,993
119,0,0,913,1296
120,0,0,584,944
121,1,1,1431,808
122,1,0,850,728
123,1,1,529,712
124,1,0,817,656
