1,-1,0,594,608
2,0,0,612,561
3,0,1,510,906
4,0,0,539,1299
5,1,0,515,801
6,1,0,471,921
7,1,0,694,560
8,0,0,565,704
9,1,1,679,489
10,1,1,716,1321
11,1,0,812,833
12,1,1,364,761
13,0,1,404,959
14,0,0,422,800
15,0,0,334,1056
16,0,1,413,817
17,1,1,613,1186
18,0,0,403,890
19,1,1,469,816
20,1,1,437,640
21,1,1,564,642
22,1,0,765,752
23,1,0,435,473
24,1,1,597,759
25,0,0,417,497
26,1,1,454,609
27,1,0,546,717
28,1,0,471,615
29,0,0,442,769
30,0,1,476,1033
31,0,1,524,832
32,0,0,524,1553
33,1,1,467,665
34,0,1,771,648
35,0,0,530,536
36,1,1,497,574
37,0,0,607,1807
38,1,0,566,944
39,0,0,650,1055
40,0,0,659,873
41,1,0,698,712
42,1,1,667,785
43,0,1,641,488
44,0,1,496,554
45,1,1,665,633
46,0,1,657,1009
47,0,0,425,681
48,0,1,554,1146
49,0,1,763,768
50,0,1,406,646
51,0,1,538,842
52,0,1,475,553
53,1,0,481,1098
54,1,0,450,592
55,0,1,660,480
56,0,0,856,496
57,1,1,584,498
58,1,0,500,569
59,1,0,570,625
60,1,0,889,736
61,1,0,501,585
62,1,0,609,1128
63,1,0,553,457
64,1,0,466,584
65,0,1,544,592
66,1,1,522,626
67,1,1,737,560
68,1,1,626,576
69,1,0,717,911
70,1,0,672,626
71,0,0,518,554
72,1,1,513,625
73,0,0,500,689
74,0,0,472,785
75,0,0,678,865
76,1,0,503,616
77,1,1,670,455
78,1,1,569,633
79,1,1,621,530
80,1,1,559,817
81,1,1,581,656
82,1,0,656,522
83,0,0,625,473
84,1,0,600,792
85,1,0,510,736
86,1,1,687,962
87,0,1,596,464
88,1,1,567,552
89,0,1,463,491
90,0,0,446,609
91,1,1,832,497
92,1,0,672,1137
93,0,1,538,634
94,0,0,445,544
95,0,0,326,464
96,0,1,469,115
97,1,1,450,530
98,1,0,535,442
99,0,0,452,906
100,0,1,631,704
101,0,1,518,1047
102,1,0,1791,481
103,1,1,1358,550
104,0,1,474,569
105,0,1,487,569
106,0,0,613,664
107,1,1,463,443
108,1,0,457,526
109,1,0,720,505
110,1,1,518,1202
111,0,1,734,55
112,0,0,573,808
113,0,0,910,865
114,1,0,679,440
115,1,0,404,410
116,1,0,580,321
117,1,0,294,424
118,1,0,126,297
119,0,0,653,536
120,0,0,518,368
121,1,0,474,368
