1,-1,0,958,1168
2,1,1,523,1371
3,1,0,538,877
4,1,0,428,811
5,1,1,615,1442
6,1,0,944,1189
7,1,1,835,885
8,0,0,382,1251
9,1,1,489,832
10,1,1,662,941
11,1,1,851,855
12,0,0,884,1193
13,1,0,629,1061
14,1,0,549,885
15,0,0,687,906
16,0,1,621,1191
17,1,1,561,1217
18,0,0,751,821
19,0,1,697,772
20,0,0,583,630
21,0,0,426,588
22,1,1,1061,826
23,1,0,523,648
24,0,0,367,770
25,1,1,739,1000
26,0,1,650,908
27,1,1,493,723
28,0,0,462,1044
29,1,1,614,860
30,0,0,635,1422
31,1,0,511,1361
32,1,0,665,986
33,1,0,364,1016
34,1,1,733,1149
35,0,0,784,1245
36,0,1,472,1571
37,0,1,694,1149
38,1,0,429,926
39,1,1,913,1395
40,1,0,740,1227
41,1,0,790,1313
42,0,1,708,789
43,0,0,874,786
44,1,1,484,935
45,1,1,975,1155
46,0,0,473,781
47,1,0,645,568
48,0,0,513,1032
49,0,1,1111,907
50,0,0,916,1731
51,1,0,1291,1786
52,1,1,1044,1081
53,0,1,757,634
54,1,1,614,1048
55,0,1,552,498
56,0,0,433,541
57,0,1,739,1281
58,0,1,558,653
59,0,1,378,382
60,1,1,650,1272
61,1,1,658,1423
62,0,1,578,422
63,0,0,1002,738
64,0,1,480,1239
65,0,0,679,1022
66,0,0,444,874
67,1,0,623,1199
68,1,1,1062,1138
69,1,0,552,1331
70,0,1,445,690
71,1,0,366,237
72,0,0,628,918
73,1,1,550,530
74,1,1,598,880
75,1,1,228,754
76,0,1,386,487
77,1,1,593,913
78,1,1,681,1035
79,1,1,690,786
80,0,0,1132,1128
81,1,1,1550,1656
82,1,0,919,1211
83,1,0,793,835
84,0,1,861,787
85,0,1,619,723
86,1,0,820,887
87,1,0,985,805
88,1,0,806,839
89,1,1,655,779
90,1,1,709,673
91,0,0,681,717
92,1,0,517,1149
93,1,0,953,766
94,1,0,959,726
95,0,0,462,1117
96,0,0,1005,793
97,0,0,519,975
98,1,0,528,1556
99,0,0,583,815
100,1,0,671,1196
101,0,1,637,1219
102,0,0,884,1183
103,0,1,700,1466
104,0,1,757,1443
105,0,0,575,643
106,0,0,325,555
107,0,0,783,1007
108,0,0,636,1012
109,1,1,691,1184
110,1,1,722,1568
111,0,0,798,1702
112,0,0,1559,1569
113,1,0,664,1115
114,0,0,584,885
115,1,0,497,461
116,0,0,929,1092
