1,-1,1,885,1301
2,1,0,633,959
3,0,0,521,1195
4,1,0,811,861
5,0,0,601,904
6,0,1,544,884
7,0,0,724,752
8,1,0,466,685
9,0,1,526,782
10,1,0,430,1543
11,0,1,516,813
12,0,1,580,580
13,1,0,579,528
14,1,0,539,763
15,0,0,518,1202
16,0,1,489,553
17,1,1,548,1346
18,1,1,523,513
19,1,1,623,738
20,0,1,507,606
21,0,0,481,517
22,0,1,458,1268
23,1,0,721,797
24,0,0,637,1385
25,1,1,449,556
26,1,1,439,1208
27,1,1,493,1130
28,1,0,702,753
29,0,1,1239,905
30,1,0,613,718
31,1,1,477,1078
32,1,0,488,751
33,0,1,432,511
34,0,1,619,675
35,0,0,556,485
36,0,0,518,598
37,0,0,517,1002
38,0,0,594,1092
39,0,1,480,873
40,0,1,605,1050
41,1,1,704,606
42,0,1,448,1030
43,1,0,586,755
44,1,0,640,697
45,1,0,452,1183
46,0,1,459,467
47,0,0,584,635
48,0,0,545,772
49,0,1,484,1196
50,0,1,817,1211
51,0,0,709,891
52,0,0,603,852
53,0,0,572,1357
54,1,0,1044,1325
55,1,1,560,1278
56,1,0,769,975
57,1,1,632,1006
58,1,1,991,730
59,1,0,705,968
60,1,1,710,841
61,0,0,459,850
62,0,1,515,487
63,1,1,780,1197
64,1,0,832,944
65,1,1,624,579
66,1,1,683,745
67,0,0,743,863
68,1,0,659,853
69,0,0,684,567
70,1,0,541,635
71,0,0,545,690
72,1,1,453,522
73,1,0,585,797
74,1,1,571,959
75,0,1,613,808
76,0,1,574,876
77,1,1,732,664
78,1,1,625,1067
79,1,0,683,821
80,0,0,636,907
81,1,0,438,562
82,1,1,442,1221
83,1,0,562,1162
84,0,0,421,903
85,1,0,435,807
86,0,0,606,943
87,1,1,615,580
88,1,0,507,984
89,1,1,611,1117
90,0,1,498,1045
91,1,1,589,738
92,1,0,524,817
93,0,0,522,833
94,1,1,524,761
95,1,1,565,931
96,0,0,539,985
97,1,1,457,1088
98,1,1,584,963
99,0,1,583,992
100,0,0,564,842
101,0,1,599,665
102,1,1,599,694
103,0,0,560,667
104,1,0,465,1076
105,0,0,524,1324
106,1,0,500,654
107,1,1,477,1085
108,0,1,427,664
109,0,0,481,1186
110,1,0,654,997
111,0,0,606,902
112,0,0,410,976
113,1,0,424,879
114,1,0,410,1390
115,0,1,536,990
116,0,0,403,701
117,1,0,424,614
118,0,1,670,949
119,1,0,851,949
120,1,0,726,785
121,0,1,839,651
122,1,0,446,852
123,1,1,740,997
124,1,1,504,904
125,1,0,497,849
