1,-1,1,763,520
2,0,0,320,881
3,0,1,275,392
4,0,1,301,490
5,0,1,297,774
6,1,1,320,825
7,1,0,654,893
8,1,1,1046,901
9,0,1,479,710
10,1,1,534,724
11,1,1,514,1248
12,0,1,339,810
13,1,1,568,913
14,1,1,662,878
15,1,1,459,1286
16,0,1,301,987
17,1,0,300,1375
18,1,1,822,859
19,1,0,838,1484
20,1,1,327,885
21,0,0,511,1258
22,1,1,481,910
23,0,0,724,1261
24,1,1,1128,1044
25,1,0,1637,859
26,0,1,319,607
27,1,0,389,844
28,1,1,289,919
29,1,1,330,784
30,1,0,1318,908
31,1,0,437,991
32,0,1,318,789
33,1,0,382,1087
34,0,1,623,1053
35,1,0,305,774
36,1,1,453,926
37,1,1,629,926
38,0,0,617,850
39,1,1,565,818
40,0,1,963,1048
41,1,1,603,977
42,1,1,405,874
43,1,1,390,770
44,0,0,472,797
45,1,1,435,759
46,0,0,1429,1102
47,1,1,404,706
48,0,1,325,671
49,1,1,386,703
50,0,0,609,789
51,0,1,532,795
52,0,0,731,1250
53,1,0,667,796
54,1,0,454,1260
55,1,0,983,869
56,0,0,316,911
57,1,0,648,731
58,0,0,611,628
59,0,1,325,1184
60,1,1,706,671
61,1,0,791,802
62,1,1,599,807
63,1,1,1287,752
64,1,1,370,1379
65,1,0,464,1006
66,1,1,366,959
67,0,0,425,1234
68,1,1,829,981
69,1,0,589,906
70,0,1,294,876
71,1,0,356,1719
72,0,0,476,741
73,1,0,414,1133
74,0,0,1359,1463
75,1,0,802,876
76,0,0,548,534
77,0,1,617,990
78,1,1,448,1220
79,0,0,542,571
80,0,1,275,887
81,0,1,289,833
82,0,0,609,1016
83,1,1,418,1182
84,0,1,424,815
85,1,0,1006,997
86,1,1,322,1042
87,1,1,644,1395
88,1,1,606,926
89,1,0,1180,925
90,0,1,406,1288
91,0,0,582,1187
92,1,1,594,1029
93,0,1,621,728
94,0,1,628,945
95,0,1,542,923
96,1,1,382,1105
97,0,0,431,640
98,0,1,498,591
99,0,0,474,770
100,0,1,297,776
101,1,0,704,944
102,0,1,457,826
103,0,1,387,919
104,0,1,462,648
105,0,1,354,648
106,0,1,501,1322
107,1,1,427,645
108,1,1,332,814
109,1,1,393,1568
110,0,1,605,614
111,1,1,553,876
112,1,1,524,911
113,0,1,454,964
114,1,0,610,945
115,0,1,436,450
116,1,0,1035,481
117,1,1,503,375
118,1,0,511,746
119,1,1,292,374
120,1,1,322,1386
121,1,1,641,647
122,1,0,990,565
123,0,0,390,1021
124,1,1,283,426
