1,-1,0,1287,902
2,1,0,575,1089
3,0,0,659,895
4,0,0,591,1156
5,1,0,414,392
6,0,0,566,566
7,0,0,639,910
8,1,1,505,697
9,1,0,458,827
10,0,0,476,590
11,0,0,604,1005
12,1,1,460,627
13,1,0,533,857
14,1,1,554,830
15,0,1,460,858
16,0,0,747,895
17,1,1,436,694
18,1,0,578,904
19,1,0,481,744
20,1,1,676,1165
21,0,1,627,854
22,1,0,707,702
23,1,1,742,670
24,1,1,591,672
25,1,0,626,480
26,1,0,636,814
27,1,0,804,693
28,0,0,642,920
29,0,0,761,1351
30,1,0,708,751
31,1,1,465,633
32,1,0,716,680
33,1,0,647,742
34,1,1,864,641
35,1,0,1048,922
36,1,0,794,733
37,0,1,841,1221
38,0,1,804,1061
39,1,1,541,824
40,0,1,586,912
41,1,0,800,910
42,0,1,763,1048
43,0,1,620,838
44,1,0,658,966
45,0,0,653,860
46,1,1,701,894
47,0,1,748,957
48,0,1,989,951
49,1,0,483,966
50,0,0,986,1165
51,1,0,786,744
52,0,1,651,850
53,0,0,734,965
54,0,0,763,1177
55,1,0,690,681
56,1,1,558,1030
57,1,0,796,840
58,1,1,597,898
59,1,0,510,713
60,1,1,638,898
61,0,0,700,768
62,0,0,1751,530
63,1,0,511,976
64,0,0,731,558
65,1,0,478,867
66,1,1,576,1185
67,0,0,658,1408
68,0,1,537,1022
69,0,0,577,949
70,0,0,705,990
71,1,0,603,1222
72,1,0,652,793
73,1,0,679,593
74,1,0,774,748
75,0,1,471,1068
76,0,0,483,693
77,0,1,491,933
78,1,0,783,734
79,1,0,629,997
80,1,0,463,780
81,0,0,666,994
82,1,0,478,666
83,0,0,781,917
84,1,0,855,875
85,0,1,585,1096
86,1,1,906,670
87,1,0,690,750
88,1,1,1041,572
89,1,0,764,1545
90,1,1,878,531
91,1,1,650,614
92,1,0,650,445
93,0,1,592,642
94,1,0,616,985
95,0,1,598,613
96,1,0,665,1142
97,0,1,597,665
98,1,1,694,765
99,1,1,1030,1239
100,1,0,515,1165
101,1,0,808,543
102,1,1,804,669
103,0,0,781,1445
104,0,0,591,998
105,1,1,498,743
106,0,0,670,1255
107,0,0,517,741
108,0,0,938,678
109,1,1,450,1293
110,1,0,852,842
111,0,0,741,1189
112,0,1,480,1121
113,1,1,682,1400
114,1,0,591,966
115,0,1,662,864
116,0,1,639,684
117,1,0,584,512
118,0,1,495,677
119,1,0,493,624
120,0,1,440,645
121,0,0,469,854
122,0,0,534,1006
