1,-1,0,1072,890
2,1,0,764,1435
3,1,1,724,1188
4,1,1,612,1291
5,1,0,1009,970
6,1,0,708,763
7,1,0,676,635
8,1,0,723,587
9,1,1,476,787
10,0,0,491,727
11,1,0,528,659
12,1,1,515,714
13,0,1,587,521
14,0,0,660,922
15,1,0,724,787
16,1,1,692,1290
17,0,1,436,1178
18,1,0,540,858
19,1,0,548,1507
20,1,0,436,786
21,0,0,452,443
22,1,0,533,659
23,1,1,443,379
24,1,1,507,5
25,0,0,369,402
26,1,0,507,691
27,0,0,603,603
28,1,0,36,43
29,1,1,24,90
30,1,0,51,99
31,0,0,196,155
32,0,1,691,26
33,1,1,284,131
34,1,1,668,138
35,0,0,268,27
36,1,0,164,202
37,1,0,75,123
38,1,0,372,11
39,0,1,195,106
40,1,0,659,60
41,1,0,195,162
42,0,1,34,147
43,1,1,76,82
44,0,1,492,483
45,1,0,371,306
46,1,1,411,627
47,1,0,532,402
48,1,0,498,330
49,0,1,283,802
50,0,0,481,314
51,0,0,442,580
52,0,1,418,692
53,0,1,451,371
54,0,0,599,667
55,0,0,530,619
56,0,0,419,547
57,1,1,730,555
58,1,0,571,595
59,1,0,634,1163
60,1,0,364,1242
61,1,0,588,1506
62,1,0,619,939
63,0,0,426,771
64,0,1,946,1003
65,0,0,315,1474
66,0,1,474,978
67,0,0,682,675
68,0,0,411,403
69,1,0,491,578
70,0,0,466,547
71,0,0,570,723
72,1,0,443,666
73,0,0,473,579
74,1,0,443,507
75,0,1,266,331
76,0,0,106,379
77,0,0,163,90
78,1,1,106,19
79,1,0,10,131
80,0,0,122,482
81,1,0,466,1010
82,0,1,434,515
83,1,1,514,754
84,1,0,411,915
85,0,0,426,1683
86,0,0,401,635
87,0,1,770,1618
88,1,1,418,707
89,1,1,457,946
90,1,1,442,1027
91,0,1,738,754
92,1,0,506,1131
93,0,0,458,1051
94,0,1,442,1291
95,1,0,514,931
96,1,1,513,1346
97,1,0,890,923
98,1,0,473,618
99,1,1,666,659
100,1,1,577,627
101,1,0,601,732
102,1,0,640,572
103,1,1,449,779
104,1,0,881,819
105,1,0,953,1363
106,1,0,778,715
107,1,1,465,922
108,0,1,737,1331
109,1,1,609,1354
110,1,1,361,619
111,0,0,569,674
112,0,0,385,795
113,0,0,514,1154
114,0,1,768,1523
115,1,0,545,723
116,1,0,497,619
117,1,0,601,1699
118,1,0,601,986
119,0,0,745,915
120,1,0,537,706
