1,0,0,759,985
2,0,0,725,828
3,1,0,550,794
4,1,1,513,567
5,1,1,524,558
6,0,0,519,719
7,1,0,560,599
8,1,0,529,699
9,1,1,628,686
10,0,0,673,571
11,1,1,623,676
12,0,0,723,768
13,1,0,555,619
14,1,1,582,689
15,1,1,502,523
16,1,0,493,508
17,0,0,637,753
18,0,0,810,527
19,0,0,715,427
20,1,0,926,491
21,1,1,567,541
22,0,1,809,349
23,1,0,1480,354
24,0,1,705,495
25,0,1,1161,701
26,1,1,559,615
27,0,1,504,643
28,0,1,590,597
29,0,1,511,348
30,1,1,1941,865
31,0,1,360,881
32,1,1,824,565
33,0,0,1881,1157
34,0,1,1566,616
35,1,0,622,751
36,0,0,582,320
37,1,1,1465,646
38,0,0,593,606
39,1,0,979,441
40,0,1,749,713
41,1,0,1031,568
42,0,0,600,734
43,1,0,650,686
44,1,1,556,617
45,1,1,899,561
46,1,1,857,568
47,0,1,553,596
48,1,1,1227,309
49,0,0,588,964
50,1,0,795,908
51,1,1,908,732
52,1,0,745,704
53,0,0,701,607
54,1,0,519,856
55,0,1,1008,543
56,1,1,1710,446
57,0,0,1211,1044
58,0,1,651,436
59,0,0,1445,494
60,0,1,1223,921
61,0,0,568,634
62,0,1,1321,472
63,0,0,616,914
64,0,1,434,638
65,0,1,1594,513
66,0,1,393,816
67,0,0,1193,756
68,1,0,738,1246
69,1,1,696,552
70,1,1,502,544
71,0,0,937,490
72,1,0,515,564
73,1,0,479,491
74,1,1,664,622
75,1,1,800,645
76,1,0,513,549
77,1,1,503,489
78,0,1,706,538
79,1,0,1833,767
80,0,0,648,534
81,1,1,1018,1102
82,1,1,489,962
83,0,1,631,537
84,1,0,589,584
85,1,1,497,521
86,1,0,515,529
87,1,1,545,537
88,0,0,1225,1064
89,1,1,631,532
90,0,0,438,954
91,0,1,730,769
92,1,1,1067,785
93,0,1,628,1206
94,0,0,600,611
95,1,0,764,499
96,1,0,557,744
97,1,0,462,504
98,1,1,447,872
99,0,0,474,616
100,1,1,705,830
101,0,0,521,511
102,0,0,622,527
103,1,1,625,780
104,1,1,1170,698
105,0,1,362,368
106,1,1,489,418
107,1,1,492,462
108,1,0,687,364
109,0,0,409,360
110,0,0,1234,330
111,1,1,969,508
112,1,0,498,361
113,0,0,454,729
114,0,0,530,670
115,1,1,313,431
116,1,1,463,550
117,0,1,398,479
118,1,0,1176,690
119,1,1,384,287
120,0,0,562,585
121,1,1,323,1110
