1,-1,0,659,391
2,0,1,370,290
3,1,1,517,442
4,0,0,479,449
5,1,0,332,282
6,0,1,510,339
7,0,0,486,294
8,1,0,402,343
9,0,0,752,428
10,0,1,315,308
11,1,0,310,265
12,0,0,323,293
13,0,1,320,325
14,1,0,319,272
15,0,1,1561,366
16,0,1,308,282
17,1,0,534,347
18,0,0,334,248
19,1,0,320,273
20,0,1,257,339
21,0,0,258,269
22,1,0,280,293
23,0,1,457,269
24,1,0,281,286
25,1,0,339,270
26,1,1,390,280
27,0,1,266,238
28,0,0,460,298
29,0,0,1201,478
30,1,1,364,265
31,0,1,338,343
32,1,0,319,258
33,0,0,452,235
34,1,0,450,343
35,0,1,716,369
36,0,0,546,421
37,1,1,1215,357
38,0,1,395,285
39,1,0,476,238
40,0,0,477,433
41,1,1,301,210
42,0,1,434,672
43,0,1,899,430
44,0,0,334,462
45,1,1,395,384
46,1,0,390,404
47,1,1,530,414
48,1,0,554,407
49,1,0,612,345
50,0,1,475,309
51,0,1,714,382
52,0,0,407,316
53,0,1,1069,656
54,1,0,429,595
55,1,0,461,680
56,1,1,650,393
57,1,0,398,458
58,1,1,1866,351
59,0,1,397,520
60,1,0,409,350
61,1,1,127,670
62,0,1,1588,417
63,0,0,534,300
64,1,0,379,391
65,1,0,388,420
66,1,0,578,350
67,1,1,440,448
68,1,1,375,386
69,0,0,515,538
70,1,1,511,703
71,1,1,478,387
72,0,1,732,615
73,1,0,469,430
74,1,1,1458,390
75,1,1,370,474
76,1,0,431,328
77,1,0,1246,323
78,0,1,1580,360
79,1,1,500,399
80,0,0,449,404
81,1,0,520,463
82,1,1,438,441
83,0,0,556,411
84,0,1,1885,365
85,1,0,511,640
86,0,0,604,377
87,1,1,519,413
88,0,0,367,398
89,0,0,404,370
90,0,1,355,332
91,1,0,401,393
92,1,1,435,467
93,0,0,446,451
94,1,0,544,481
95,0,1,505,476
96,1,1,1317,572
97,0,1,1812,657
98,0,0,1424,480
99,1,0,459,381
100,1,1,928,362
101,1,1,355,440
102,0,0,412,722
103,1,1,415,441
104,1,0,1521,364
105,1,0,442,422
106,1,1,396,439
107,1,1,577,451
108,1,0,431,336
109,1,1,333,374
110,1,0,460,371
111,0,1,423,357
112,0,1,368,382
113,1,0,332,326
114,1,0,399,362
115,0,0,571,484
116,1,1,1202,446
117,0,1,405,353
118,1,0,632,511
119,1,0,776,444
