0,0,0,0,0,0,0,0
6.8982e-10,0.85738,0.85738,0,0.25721,0.60017,0,0.85738
0.85738,0.85738,0.97966,0,0.48983,0.48983,0.85738,0.85738
0.97966,0.85738,0.9971,0,0.69797,0.29913,0.97966,0.85738
0.13972,0.85738,0.9971,0,0.69797,0.29913,0.13972,0.85738
0.87731,0.85738,0.99959,0,0.69971,0.29988,0.87731,0.85738
0.12512,0.85738,0,0,0.099791,0.042768,0.12512,0.85738
0.12512,0.12228,0,0,0.099791,0.042768,0.12512,0.12228
0.12512,0.017439,0,0,0.099791,0.042768,0.12512,0.017439
0.87523,0.017439,0.85738,0,0.35701,0.64294,0.87523,0.017439
0.98221,0.017439,0.97966,0,0.39369,0.72853,0.98221,0.017439
0.99746,0.017439,0.14256,0,0.39892,0.74074,0.99746,0.017439
0.99964,0.017439,0.9971,0,0.91353,0.96128,0.99964,0.017439
0.14257,0.017439,0.1422,0,0.65706,0.36286,0.14257,0.017439
0.14257,0.0024871,0.1422,0,0.65706,0.36286,0.14257,0.0024871
0.14257,0.85774,0.87766,0,0.8777,0.87768,0.14257,0.85774
0.14257,0.97971,0.87771,0,0.90917,0.9511,0.14257,0.97971
0.14257,0.13972,0.12518,0,0.38239,0.72534,0.14257,0.13972
0.14257,0.87731,0.12518,0.85738,0.89493,0.945,0.14257,0.87731
0.14257,0.9825,0.98255,0,0.98053,0.98168,0.14257,0.9825
0.14257,0.9975,0.98255,0.85738,0.98053,0.98168,0.14257,0.9975
0.14257,0.14226,0.98255,0.12228,0.98053,0.98168,0.14257,0.14226
0.14257,0.87767,0.99751,0.12228,0.98502,0.99216,0.14257,0.87767
0.14257,0.98255,0.99965,0.12228,0.98566,0.99365,0.14257,0.98255
0.14257,0.99751,0.12518,0.97966,0.98575,0.99386,0.14257,0.99751
0.14257,0.99965,0.99995,0.12228,0.98575,0.99386,0.14257,0.99965
0.14257,0.14257,0.14261,0.12228,0.72855,0.39373,0.14257,0.14257
0.14257,0.020333,0.87524,0.97966,0.72855,0.39373,0.14257,0.020333
0.020332,0.020333,0.87524,0.13972,0.65545,0.3624,0.020332,0.020333
0.86028,0.020333,0.14261,0.017439,0.6569,0.36302,0.86028,0.020333
0.12269,0.020333,0.14261,0.0024871,0.6569,0.36302,0.12269,0.020333
0.87488,0.020333,0.87524,0.87731,0.87743,0.8776,0.87488,0.020333
0.98216,0.020333,0.98221,0.87731,0.95086,0.90907,0.98216,0.020333
0.14007,0.020333,0.14008,0.87731,0.87743,0.8776,0.14007,0.020333
0.87736,0.020333,0.14008,0.9825,0.95107,0.90916,0.87736,0.020333
0.12513,0.020333,0.14008,0.14012,0.3614,0.65644,0.12513,0.020333
0.017845,0.020333,0.019978,0.14012,0.3614,0.65644,0.017845,0.020333
0.017845,0.0028998,0.019978,0.019984,0.27731,0.6204,0.017845,0.0028998
0.017845,0.00041356,0.0028492,0.019984,0.27731,0.6204,0.017845,0.00041356
0.002545,0.00041356,0.0028492,0.00285,0.26531,0.61526,0.002545,0.00041356
0.85775,0.00041356,0.85779,0.00285,0.86377,0.87174,0.85775,0.00041356
0.97971,0.00041356,0.97972,0.00285,0.94912,0.90832,0.97971,0.00041356
0.99711,0.00041356,0.99711,0.00285,0.96129,0.91354,0.99711,0.00041356
0.99959,0.00041356,0.87772,0.0024871,0.96303,0.91428,0.99959,0.00041356
0.99994,0.00041356,0.99959,0.00285,0.99448,0.98767,0.99994,0.00041356
0.99999,0.00041356,0.99994,0.00285,0.99473,0.98777,0.99999,0.00041356
1,0.00041356,0.99999,0.00285,0.99476,0.98779,1,0.00041356
1,0.00041356,1,0.00285,0.99477,0.98779,1,0.00041356
1,0.00041356,1,0.00285,0.99477,0.98779,1,0.00041356
1,0.00041356,1,0.00285,0.99477,0.98779,1,0.00041356
1,0.00041356,0.98256,0.0024871,0.99477,0.98779,1,0.00041356
1,0.00041356,1,0.00285,0.99477,0.98779,1,0.00041356
1,0.00041356,1,0.00285,0.99477,0.98779,1,0.00041356
1,0.00041356,1,0.00285,0.99477,0.98779,1,0.00041356
1,0.00041356,1,0.00285,0.99477,0.98779,1,0.00041356
0.14262,0.00041356,0.14262,0.00285,0.3946,0.73058,0.14262,0.00041356
0.14262,5.8983e-05,0.14262,0.00040647,0.3946,0.73058,0.14262,5.8981e-05
0.14262,0.85739,0.98256,0.85774,0.89498,0.94502,0.14262,0.85739
0.14262,0.97966,0.98256,0.97971,0.89498,0.94502,0.14262,0.97966
0.14262,0.13972,0.98256,0.13972,0.89498,0.94502,0.14262,0.13972
0.14262,0.87731,0.99751,0.13972,0.89946,0.95549,0.14262,0.87731
0.14262,0.12512,0.14226,0.13972,0.64289,0.35682,0.14262,0.12512
0.87772,0.12512,0.87767,0.13972,0.86351,0.8716,0.87772,0.12512
0.98256,0.12512,0.14262,0.85744,0.89497,0.94502,0.98256,0.12512
0.14013,0.12512,0.98255,0.13972,0.3946,0.73057,0.14013,0.12512
0.019985,0.12512,0.14013,0.13972,0.14187,0.14088,0.019985,0.12512
0.019985,0.87523,0.14262,0.12229,0.36304,0.65694,0.019985,0.87523
0.019985,0.98221,0.14262,0.87482,0.87559,0.8766,0.019985,0.98221
0.019985,0.99746,0.87737,0.13972,0.95071,0.9088,0.019985,0.99746
0.019985,0.99964,0.98251,0.13972,0.98226,0.9824,0.019985,0.99964
0.019985,0.99995,0.14262,0.98215,0.98675,0.9929,0.019985,0.99995
0.019985,0.14261,0.99751,0.13972,0.39908,0.74104,0.019985,0.14261
0.019985,0.87772,0.99964,0.13972,0.39973,0.74254,0.019985,0.87772
0.019985,0.98256,0.99995,0.13972,0.39982,0.74275,0.019985,0.98256
0.019985,0.14013,0.14261,0.13972,0.14262,0.14261,0.019985,0.14013
0.019985,0.019985,0.14261,0.019927,0.14262,0.14261,0.019985,0.019985
0.86023,0.019985,0.14261,0.86022,0.3579,0.64494,0.86023,0.019985
0.98007,0.019985,0.14261,0.98007,0.39385,0.72883,0.98007,0.019985
0.99716,0.019985,0.14262,0.14007,0.39898,0.7408,0.99716,0.019985
0.99959,0.019985,0.14261,0.99716,0.91355,0.96133,0.99959,0.019985
0.99994,0.019985,0.14261,0.99959,0.91428,0.96303,0.99994,0.019985
0.14261,0.019985,0.87772,0.14007,0.65719,0.36314,0.14261,0.019985
0.020339,0.019985,0.14261,0.14256,0.65719,0.36314,0.020339,0.019985
0.020339,0.0028502,0.14261,0.020331,0.65719,0.36314,0.020339,0.0028502
0.020339,0.00040649,0.87772,0.019977,0.62051,0.27755,0.020339,0.00040649
0.86028,0.00040649,0.020339,0.020331,0.69389,0.30901,0.86028,0.00040649
0.98007,0.00040649,0.98256,0.019977,0.94588,0.89697,0.98007,0.00040649
0.13978,0.00040649,0.020339,0.86028,0.35618,0.64424,0.13978,0.00040649
0.019934,0.00040649,0.14013,0.019977,0.1349,0.12792,0.019934,0.00040649
0.002843,0.00040649,0.019985,0.019977,0.050797,0.091879,0.002843,0.00040649
0.002843,5.7973e-05,0.020339,0.12269,0.050797,0.091879,0.002843,5.7973e-05
0.002843,8.2682e-06,0.020339,0.017498,0.020091,0.020233,0.002843,8.2682e-06
0.002843,0.85738,0.86028,0.017498,0.27207,0.60819,0.002843,0.85738
0.002843,0.97966,0.019985,0.002849,0.30801,0.69205,0.002843,0.97966
0.002843,0.9971,0.019985,0.85779,0.89447,0.94339,0.002843,0.9971
0.002843,0.99959,0.98007,0.017498,0.97982,0.97997,0.002843,0.99959
0.002843,0.99994,0.019985,0.97972,0.98495,0.99193,0.002843,0.99994
0.002843,0.99999,0.99716,0.017498,0.99712,0.99714,0.002843,0.99999
0.002843,0.14262,0.14221,0.017498,0.74064,0.39868,0.002843,0.14262
0.002843,0.87772,0.14221,0.85988,0.95594,0.90105,0.002843,0.87772
0.002843,0.12518,0.019985,0.99711,0.74064,0.39868,0.002843,0.12518
0.85779,0.12518,0.86023,0.99711,0.74064,0.39868,0.85779,0.12518
0.97972,0.12518,0.14221,0.12263,0.74064,0.39868,0.97972,0.12518
0.99711,0.12518,0.14221,0.87487,0.96044,0.91154,0.99711,0.12518
0.99959,0.12518,0.14221,0.98215,0.99262,0.98664,0.99959,0.12518
0.99994,0.12518,0.98007,0.99711,0.99721,0.99735,0.99994,0.12518
0.99999,0.12518,0.14221,0.99745,0.99725,0.99737,0.99999,0.12518
1,0.12518,0.99716,0.99711,0.9979,0.99889,1,0.12518
1,0.12518,0.99959,0.99711,0.99961,0.99962,1,0.12518
1,0.12518,0.14221,0.99964,0.99985,0.99973,1,0.12518
1,0.12518,0.99994,0.99711,0.99994,0.99995,1,0.12518
1,0.12518,0.99999,0.99711,0.99998,0.99996,1,0.12518
0.14262,0.12518,0.14221,0.99995,0.99796,0.9991,0.14262,0.12518
0.87772,0.12518,0.14262,0.99711,0.99796,0.9991,0.87772,0.12518
0.98256,0.12518,0.14262,0.99959,0.9997,0.99984,0.98256,0.12518
0.14013,0.12518,0.14262,0.14256,0.39982,0.74275,0.14013,0.12518
0.14013,0.87524,0.87766,0.99995,0.91439,0.96328,0.14013,0.87524
0.14013,0.98221,0.87772,0.14256,0.9144,0.96331,0.14013,0.98221
0.14013,0.14008,0.87766,0.99999,0.9144,0.96331,0.14013,0.14008
0.14013,0.87736,0.87766,1,0.91441,0.96332,0.14013,0.87736
0.14013,0.12513,0.87772,0.020331,0.8777,0.87768,0.14013,0.12513
0.87737,0.12513,0.87772,0.86028,0.8777,0.87768,0.87737,0.12513
0.12513,0.12513,0.87772,0.12269,0.8777,0.87768,0.12513,0.12513
