1,-1,1,1050,1387
2,1,0,811,1277
3,1,0,1044,877
4,1,1,1184,1555
5,1,0,675,931
6,0,1,720,1301
7,0,0,600,1474
8,0,0,723,1158
9,1,0,1051,1604
10,1,1,482,1275
11,0,0,501,1070
12,0,1,566,1098
13,0,0,397,651
14,0,1,484,1245
15,0,0,351,1122
16,0,0,331,1411
17,0,0,327,874
18,0,1,725,1442
19,0,0,687,1128
20,1,0,552,1104
21,0,1,448,724
22,1,1,1069,939
23,1,1,1253,943
24,1,1,898,963
25,1,1,526,731
26,0,1,432,1577
27,1,1,603,769
28,1,0,734,1190
29,1,1,494,1220
30,0,1,1774,1411
31,0,1,688,875
32,1,1,952,1666
33,0,1,1375,1514
34,1,0,554,1058
35,1,0,540,1156
36,1,0,572,833
37,0,1,542,646
38,0,1,528,890
39,1,1,580,744
40,1,1,525,1272
41,0,1,453,697
42,0,1,532,595
43,0,1,632,1282
44,0,0,405,1190
45,1,1,757,1502
46,0,1,524,535
47,1,1,667,618
48,0,0,459,632
49,1,0,554,612
50,1,0,408,539
51,1,0,587,745
52,1,0,457,525
53,0,0,656,906
54,0,0,554,845
55,1,0,543,841
56,1,0,586,702
57,1,1,475,1562
58,1,1,466,1308
59,0,1,589,1323
60,0,1,484,1046
61,0,0,784,475
62,1,0,419,1132
63,0,1,561,906
64,0,1,469,688
65,1,1,606,727
66,1,1,504,1029
67,0,0,535,1225
68,0,0,1643,1240
69,0,1,471,821
70,0,0,531,970
71,1,0,547,760
72,1,0,705,675
73,1,0,572,895
74,0,0,418,594
75,0,1,452,380
76,0,0,338,477
77,1,0,449,631
78,1,0,610,573
79,1,0,578,1093
80,0,0,575,663
81,1,0,495,649
82,1,0,556,1194
83,1,0,905,690
84,0,1,787,910
85,1,1,733,808
86,0,1,671,863
87,0,0,332,687
88,0,1,577,1278
89,1,0,837,643
90,0,0,501,577
91,1,1,676,741
92,0,1,474,650
93,1,1,413,714
94,1,0,661,661
95,0,1,587,585
96,1,1,469,1348
97,1,1,498,686
98,1,0,556,1023
99,1,1,678,920
100,0,1,563,965
101,1,1,606,677
102,1,1,666,681
103,1,1,794,1297
104,1,0,704,660
105,1,1,775,1066
106,1,1,987,918
107,1,1,461,1227
108,1,0,650,579
109,1,0,996,576
110,0,1,301,728
111,1,1,558,586
112,0,1,444,722
113,1,1,782,647
114,0,0,491,622
115,0,0,796,785
116,1,0,1534,118
117,0,1,441,515
118,1,1,652,930
119,1,0,820,653
120,0,0,448,842
121,1,1,476,607
