0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
1.7208e-07,0.19461,0.65377,0,0.45764,0.19613,0,0.19461
0.4948,0.19461,0,0,0.61609,0.26404,0.4948,0.19461
0.17131,0.19461,0.88013,0,0.61609,0.26404,0.17131,0.19461
0.46343,0.19461,0.30472,0,0.21331,0.091417,0.46343,0.19461
0.49498,0.19461,0.75928,0,0.53149,0.22778,0.49498,0.19461
0.52001,0.19461,0.26288,0,0.18402,0.078864,0.52001,0.19461
0.49536,0.19461,0,0,0.52135,0.22344,0.49536,0.19461
0.17151,0.19461,0,0,0.52135,0.22344,0.17151,0.19461
0.25399,0.19461,0.65377,0,0.71749,0.68108,0.25399,0.19461
0.58274,0.19461,0.74479,0,0.78539,0.83953,0.58274,0.19461
0.73835,0.19461,0.91164,0,0.90219,0.88958,0.73835,0.19461
0.67423,0.19461,0.31563,0,0.48498,0.71078,0.67423,0.19461
0.57297,0.19461,0.76305,0,0.79818,0.84501,0.57297,0.19461
0.39299,0.19461,0.76305,0.65377,0.79818,0.84501,0.39299,0.19461
0.63087,0.19461,0.76305,0.88013,0.88013,0.88013,0.63087,0.19461
0.81716,0.19461,0.76305,0.9585,0.93499,0.90364,0.81716,0.19461
0.91764,0.19461,0.88013,0,0.95398,0.91178,0.91764,0.19461
0.51232,0.19461,0.76305,0.98563,0.95398,0.91178,0.51232,0.19461
0.62994,0.19461,0.76305,0.34125,0.79818,0.84501,0.62994,0.19461
0.37479,0.19461,0.88013,0.65377,0.79818,0.84501,0.37479,0.19461
0.37479,0.36757,0.88013,0.22635,0.79818,0.84501,0.37479,0.36757
0.37479,0.726,0.76305,0.11815,0.82169,0.89986,0.37479,0.726
0.37479,0.79634,0.9585,0.22635,0.93012,0.94634,0.37479,0.79634
0.37479,0.71582,0.91796,0.11815,0.74213,0.50769,0.37479,0.71582
0.18401,0.71582,0.33186,0.22635,0.74213,0.50769,0.18401,0.71582
0.18401,0.40021,0.91796,0.040906,0.71048,0.43384,0.18401,0.40021
0.4852,0.40021,0.1149,0.22635,0.29038,0.25379,0.4852,0.40021
0.4852,0.2425,0.1149,0.078369,0.25694,0.17577,0.4852,0.2425
0.4852,0.11994,0.31782,0.040906,0.25694,0.17577,0.4852,0.11994
0.50853,0.11994,0.1149,0.027133,0.56914,0.30957,0.50853,0.11994
0.22882,0.11994,0.76381,0.040906,0.5466,0.25699,0.22882,0.11994
0.62455,0.11994,0.03978,0.027133,0.65469,0.30331,0.62455,0.11994
0.42331,0.11994,0.91823,0.040906,0.84171,0.73969,0.42331,0.11994
0.76279,0.11994,0.97169,0.040906,0.87913,0.75572,0.76279,0.11994
0.90487,0.11994,0.03978,0.66317,0.89209,0.76128,0.90487,0.11994
0.33156,0.11994,0.013773,0.66317,0.89209,0.76128,0.33156,0.11994
0.41929,0.11994,0.013773,0.22961,0.76202,0.45778,0.41929,0.11994
0.15149,0.11994,0.9902,0.040906,0.76202,0.45778,0.15149,0.11994
0.50711,0.11994,0.34283,0.040906,0.30886,0.26357,0.50711,0.11994
0.38897,0.11994,0.34283,0.66794,0.53644,0.36111,0.38897,0.11994
0.44136,0.11994,0.34283,0.23126,0.30886,0.26357,0.44136,0.11994
0.45361,0.11994,0.34283,0.73384,0.58257,0.38088,0.45361,0.11994
0.494,0.11994,0.34283,0.25407,0.30886,0.26357,0.494,0.11994
0.2877,0.11994,0.0047686,0.22961,0.30886,0.26357,0.2877,0.11994
0.29641,0.11994,0.65543,0.22961,0.43661,0.56165,0.29641,0.11994
0.29641,0.34157,0.34283,0.087967,0.45996,0.61614,0.29641,0.34157
0.29641,0.35326,0.65543,0.73327,0.69894,0.71856,0.29641,0.35326
0.29641,0.65361,0.34283,0.68423,0.75126,0.84063,0.29641,0.65361
0.61141,0.65361,0.34283,0.89067,0.89577,0.90256,0.61141,0.65361
0.61141,0.82987,0.65543,0.90765,0.9458,0.924,0.61141,0.82987
0.61141,0.89869,0.65543,0.96803,0.96391,0.96626,0.61141,0.89869
0.61141,0.75563,0.65543,0.33516,0.87013,0.74744,0.61141,0.75563
0.61141,0.56256,0.22693,0.33516,0.77405,0.52325,0.61141,0.56256
0.61141,0.54328,0.22693,0.76981,0.90445,0.82751,0.61141,0.54328
0.75977,0.54328,0.22693,0.9203,0.94959,0.93286,0.75977,0.54328
0.75977,0.61066,0.22693,0.31863,0.76909,0.51169,0.75977,0.61066
0.40935,0.61066,0.34283,0.96215,0.74158,0.44749,0.40935,0.61066
0.40935,0.36884,0.22693,0.11032,0.74158,0.44749,0.40935,0.36884
0.40935,0.37297,0.22693,0.69197,0.88109,0.77302,0.40935,0.37297
0.40935,0.64147,0.22693,0.89335,0.94151,0.91399,0.40935,0.64147
0.40935,0.32629,0.1187,0.96215,0.94151,0.91399,0.40935,0.32629
0.40935,0.55475,0.078567,0.89335,0.50119,0.72528,0.40935,0.55475
0.40935,0.60226,0.078567,0.3093,0.32597,0.31645,0.40935,0.60226
0.40935,0.24459,0.1187,0.33312,0.32597,0.31645,0.40935,0.24459
0.19623,0.24459,0.027202,0.3093,0.32597,0.31645,0.19623,0.24459
0.40457,0.24459,0.027202,0.76086,0.46144,0.63254,0.40457,0.24459
0.48943,0.24459,0.041096,0.33312,0.31221,0.28434,0.48943,0.24459
0.32241,0.24459,0.041096,0.11533,0.15976,0.219,0.32241,0.24459
0.16458,0.24459,0.041096,0.039932,0.1078,0.19673,0.16458,0.24459
0.075853,0.24459,0.014228,0.039932,0.10698,0.19638,0.075853,0.24459
0.075853,0.28583,0.6587,0.039932,0.54012,0.38201,0.075853,0.28583
0.075853,0.59603,0.027202,0.26343,0.69631,0.44895,0.075853,0.59603
0.075853,0.21885,0.88183,0.039932,0.69631,0.44895,0.075853,0.21885
0.075853,0.67529,0.009418,0.26343,0.75039,0.47213,0.075853,0.67529
0.075853,0.35476,0.95909,0.039932,0.69872,0.35157,0.075853,0.35476
0.075853,0.5632,0.33206,0.039932,0.2598,0.16346,0.075853,0.5632
0.075853,0.34746,0.009418,0.091206,0.10784,0.098335,0.075853,0.34746
0.075853,0.12463,0.0032608,0.091206,0.10784,0.098335,0.075853,0.12463
0.075853,0.27964,0.0032608,0.68535,0.28608,0.51424,0.075853,0.27964
0.075853,0.41151,0.0032608,0.23729,0.15166,0.20059,0.075853,0.41151
0.075853,0.25143,0.11497,0.039932,0.10512,0.091999,0.075853,0.25143
0.27367,0.25143,0.69358,0.039932,0.51015,0.26558,0.27367,0.25143
0.60783,0.25143,0.0032608,0.082155,0.65038,0.32568,0.60783,0.25143
0.24817,0.25143,0.0032608,0.028444,0.63427,0.28808,0.24817,0.25143
0.2936,0.25143,0.89391,0.039932,0.82482,0.73271,0.2936,0.25143
0.5121,0.25143,0.30949,0.039932,0.41573,0.55738,0.5121,0.25143
0.19564,0.25143,0.30949,0.013825,0.41573,0.55738,0.19564,0.25143
0.19564,0.42377,0.0032608,0.66362,0.73174,0.69281,0.19564,0.42377
0.19564,0.45143,0.76093,0.013825,0.60158,0.38911,0.19564,0.45143
0.61174,0.45143,0.0032608,0.22976,0.71099,0.436,0.61174,0.45143
0.2133,0.45143,0.91723,0.013825,0.71099,0.436,0.2133,0.45143
0.68962,0.45143,0.97134,0.013825,0.74887,0.45224,0.68962,0.45143
0.87938,0.45143,0.001129,0.22976,0.76198,0.45786,0.87938,0.45143
0.60458,0.45143,0.001129,0.73332,0.91305,0.81035,0.60458,0.45143
0.60458,0.68762,0.99008,0.013825,0.96536,0.93239,0.60458,0.68762
0.60458,0.69268,0.001129,0.90767,0.51225,0.73821,0.60458,0.69268
0.60458,0.8512,0.001129,0.96803,0.53036,0.78046,0.60458,0.8512
0.60458,0.9338,0.34279,0.013825,0.53663,0.79509,0.60458,0.9338
0.60458,0.32966,0.34279,0.0047867,0.53663,0.79509,0.60458,0.32966
0.60458,0.27153,0.11868,0.0047867,0.37976,0.72786,0.60458,0.27153
0.26381,0.27153,0.001129,0.98893,0.32544,0.70458,0.26381,0.27153
0.26381,0.54809,0.001129,0.34239,0.13148,0.252,0.26381,0.54809
0.26381,0.34698,0.041091,0.0047867,0.064327,0.095309,0.26381,0.34698
0.26381,0.139,0.014227,0.0047867,0.045522,0.08725,0.26381,0.139
0.093537,0.139,0.014227,0.0016573,0.045522,0.08725,0.093537,0.139
0.093537,0.048886,0.001129,0.11855,0.045522,0.08725,0.093537,0.048886
0.093537,0.017444,0.014227,0.0005738,0.045522,0.08725,0.093537,0.017444
