1,-1,0,1278,1728
2,1,0,535,682
3,0,1,641,825
4,1,1,776,687
5,1,0,489,656
6,1,0,629,1012
7,1,1,700,694
8,1,0,618,716
9,0,0,617,695
10,1,1,672,575
11,0,0,669,1098
12,1,1,554,869
13,1,1,654,562
14,1,1,624,804
15,0,0,448,572
16,1,1,718,698
17,1,0,626,882
18,0,1,572,637
19,0,0,701,751
20,0,1,1508,617
21,0,1,1181,997
22,1,1,1126,866
23,0,0,527,1374
24,0,0,551,658
25,0,0,610,1140
26,0,1,621,578
27,1,1,940,549
28,1,0,707,728
29,0,0,827,639
30,1,0,680,730
31,0,0,742,823
32,1,1,681,680
33,0,0,430,647
34,1,1,539,563
35,0,0,989,539
36,1,0,622,808
37,1,0,1166,649
38,1,1,621,680
39,1,1,581,678
40,1,1,699,658
41,1,0,469,623
42,0,1,797,852
43,1,0,682,630
44,0,0,550,1031
45,0,1,576,797
46,0,0,816,1144
47,0,0,555,1078
48,1,0,687,805
49,0,1,482,1431
50,1,1,968,664
51,1,1,464,712
52,1,1,777,732
53,1,0,698,674
54,0,0,499,966
55,0,0,483,993
56,0,0,736,642
57,1,0,535,801
58,1,0,517,750
59,0,1,712,1460
60,0,0,611,980
61,1,1,563,855
62,0,1,696,919
63,0,0,683,768
64,1,0,669,1073
65,0,1,539,1648
66,1,1,512,1320
67,0,0,1169,1114
68,1,1,729,984
69,1,1,521,795
70,0,1,448,1167
71,0,0,590,789
72,1,1,501,825
73,1,0,615,760
74,1,1,657,621
75,1,1,514,641
76,1,1,956,963
77,0,0,520,689
78,0,0,558,779
79,1,0,672,797
80,0,0,607,962
81,1,0,497,675
82,1,0,552,611
83,1,0,565,675
84,1,0,444,718
85,0,0,548,929
86,0,0,588,755
87,0,0,670,703
88,0,1,456,816
89,0,0,631,623
90,0,1,816,500
91,1,0,558,866
92,1,0,646,749
93,1,1,888,966
94,0,1,525,586
95,0,1,828,761
96,0,0,854,717
97,0,1,561,787
98,0,0,541,1249
99,0,0,447,1153
100,1,1,679,1107
101,0,0,553,622
102,1,1,675,886
103,1,1,1014,690
104,0,1,695,644
105,1,1,557,685
106,0,1,492,874
107,0,1,498,721
108,0,0,864,836
109,1,0,725,610
110,1,0,687,599
111,0,0,1422,633
112,0,0,717,500
113,1,1,651,913
114,0,0,529,1083
115,1,1,647,707
116,1,0,640,645
117,1,0,574,669
118,0,1,525,707
119,0,1,457,1112
120,0,1,740,955
121,1,1,634,630
122,0,1,471,945
123,0,1,489,734
124,1,1,536,667
