1,-1,0,753,1518
2,1,0,751,816
3,0,1,516,713
4,0,1,605,748
5,0,1,694,886
6,0,0,729,1021
7,0,0,790,504
8,1,0,653,1150
9,1,0,856,1125
10,0,1,643,710
11,1,1,478,910
12,0,0,1221,670
13,0,1,538,923
14,1,0,730,1051
15,0,1,831,1046
16,0,0,566,1441
17,0,1,655,1023
18,1,0,747,1126
19,0,1,574,837
20,1,0,683,1219
21,0,1,567,816
22,0,0,708,1028
23,0,0,525,1053
24,0,0,747,736
25,0,1,638,1029
26,0,0,535,1053
27,0,0,722,865
28,0,0,771,960
29,0,1,547,1054
30,1,1,639,859
31,0,1,519,1065
32,0,0,635,1176
33,0,1,523,884
34,0,1,639,848
35,1,1,594,788
36,0,0,873,728
37,0,1,689,868
38,1,1,764,663
39,1,1,647,574
40,1,1,623,661
41,0,0,561,525
42,1,0,658,510
43,1,0,563,574
44,0,1,495,532
45,0,1,524,477
46,1,1,553,521
47,1,1,472,520
48,0,0,469,449
49,1,0,487,472
50,1,0,436,36
51,0,1,500,431
52,0,1,441,378
53,0,0,447,509
54,0,0,489,351
55,0,1,653,637
56,0,0,642,477
57,0,0,578,408
58,1,0,525,424
59,1,0,707,526
60,0,1,545,759
61,1,1,363,98
62,1,1,1017,804
63,1,1,523,390
64,1,1,483,434
65,1,1,488,529
66,0,1,555,388
67,1,1,577,390
68,1,1,500,390
69,1,1,428,396
70,1,1,403,387
71,0,0,466,376
72,1,0,428,406
73,0,0,502,392
74,0,1,474,512
75,0,1,433,470
76,1,1,468,356
77,1,1,415,365
78,1,1,394,459
79,0,1,508,423
80,0,0,457,609
81,1,0,435,371
82,1,0,360,407
83,0,0,489,392
84,1,0,440,397
85,0,1,462,574
86,0,1,447,406
87,0,0,851,419
88,0,0,492,305
89,1,0,416,372
90,1,0,467,357
91,1,0,381,367
92,1,0,323,280
93,0,1,706,414
94,1,1,543,453
95,0,1,514,317
96,0,0,464,600
97,1,0,424,283
98,1,0,499,327
99,1,0,438,397
100,0,1,485,494
101,0,1,438,37
102,0,1,700,627
103,0,0,401,382
104,1,0,510,424
105,1,0,399,345
106,1,0,421,399
107,1,0,450,470
108,0,1,732,807
109,0,1,483,374
110,1,1,426,415
111,0,0,476,534
112,0,0,482,407
113,0,0,566,386
114,0,1,390,516
115,0,0,568,568
116,0,0,464,848
117,1,0,434,847
118,1,0,693,464
119,1,0,426,348
120,0,0,459,348
121,1,0,429,309
122,1,0,480,387
123,1,0,533,319
