1,-1,0,770,752
2,0,1,644,696
3,0,0,891,957
4,0,0,549,696
5,0,1,565,926
6,0,0,610,801
7,1,1,565,642
8,0,0,623,579
9,1,1,661,519
10,0,0,600,645
11,1,0,653,579
12,1,1,504,1044
13,0,1,652,751
14,0,0,640,708
15,1,1,494,524
16,0,1,417,723
17,1,0,579,492
18,0,0,592,714
19,0,0,592,629
20,1,1,504,611
21,0,0,533,545
22,1,1,888,514
23,1,0,594,492
24,0,1,810,588
25,1,1,649,552
26,1,0,628,634
27,1,1,683,647
28,0,0,731,897
29,0,1,644,819
30,0,1,824,646
31,1,0,688,673
32,1,1,532,714
33,0,1,383,964
34,1,0,655,835
35,1,1,662,964
36,1,1,648,801
37,1,1,947,709
38,0,1,480,566
39,0,0,691,601
40,0,0,1070,1068
41,0,1,443,819
42,1,0,786,1124
43,0,0,1259,692
44,1,0,1132,835
45,0,0,819,860
46,1,0,762,725
47,0,1,540,571
48,0,0,451,852
49,0,0,548,731
50,0,0,523,948
51,0,1,515,604
52,1,0,611,747
53,1,1,499,628
54,0,0,644,948
55,1,0,588,659
56,1,0,579,596
57,1,0,508,466
58,1,1,610,652
59,1,1,586,797
60,0,0,497,699
61,0,0,754,540
62,1,1,594,748
63,1,0,683,603
64,0,1,602,684
65,0,0,481,515
66,1,1,610,732
67,1,0,506,932
68,0,1,722,1163
69,1,1,617,732
70,1,0,635,740
71,1,1,625,609
72,1,1,522,852
73,0,1,706,804
74,0,1,483,1083
75,1,0,755,940
76,0,1,930,619
77,1,1,650,675
78,1,0,761,868
79,1,0,665,683
80,0,0,570,588
81,1,0,530,612
82,1,1,539,786
83,0,1,569,891
84,1,0,665,876
85,0,1,682,795
86,0,0,465,884
87,1,0,618,1132
88,1,1,434,723
89,1,0,713,764
90,1,0,754,708
91,1,1,801,659
92,1,1,585,685
93,1,0,777,587
94,1,0,449,604
95,1,0,777,660
96,1,1,449,547
97,1,0,721,668
98,1,0,594,628
99,1,1,497,579
100,1,1,465,580
101,1,1,457,531
102,0,0,625,652
103,1,0,689,644
104,1,0,585,611
105,1,0,624,644
106,1,0,609,515
107,0,1,625,588
108,1,0,738,588
109,1,1,872,523
110,1,1,632,644
111,0,1,465,580
112,1,0,641,619
113,1,1,448,524
114,0,1,448,523
115,1,1,744,636
116,1,0,593,764
117,1,0,560,683
118,0,0,624,533
119,0,0,640,652
120,1,1,553,562
121,1,1,1360,508
122,0,1,544,555
123,1,0,617,620
124,1,1,521,972
125,1,1,576,715
