1,-1,1,729,988
2,0,1,633,826
3,1,1,723,688
4,1,0,631,708
5,1,0,809,682
6,0,0,952,602
7,1,1,586,622
8,0,1,798,578
9,0,0,565,816
10,0,1,585,1170
11,1,1,798,571
12,1,0,762,822
13,1,0,773,759
14,1,1,650,905
15,1,1,1026,742
16,1,1,772,1039
17,1,0,699,612
18,1,1,592,805
19,0,0,721,855
20,1,0,738,662
21,1,1,704,1048
22,1,1,716,777
23,1,0,584,683
24,1,1,845,711
25,1,0,793,892
26,0,0,662,646
27,0,1,636,934
28,0,0,693,824
29,1,0,657,632
30,0,1,725,845
31,1,1,566,714
32,1,0,737,807
33,1,1,772,774
34,1,0,715,865
35,0,1,648,832
36,1,0,712,957
37,1,1,681,806
38,1,0,634,713
39,0,0,734,1548
40,1,0,611,1128
41,0,0,654,636
42,0,0,702,927
43,0,0,681,1044
44,1,0,596,683
45,0,0,690,1043
46,1,1,1175,1088
47,0,1,672,683
48,0,1,762,724
49,0,0,602,679
50,1,1,655,815
51,0,0,643,1074
52,0,1,654,895
53,1,1,795,917
54,0,1,762,884
55,1,1,881,712
56,1,0,630,866
57,1,1,845,957
58,0,0,590,732
59,0,1,692,581
60,1,1,858,813
61,0,1,818,854
62,1,1,696,925
63,0,0,589,815
64,0,1,687,776
65,1,0,808,764
66,0,1,724,1020
67,1,0,732,791
68,1,0,646,785
69,1,0,766,865
70,0,0,694,1026
71,1,1,697,883
72,1,0,591,831
73,1,0,631,734
74,0,1,745,886
75,1,1,743,774
76,1,0,727,834
77,1,0,727,885
78,0,1,644,793
79,1,1,871,865
80,1,1,848,896
81,0,1,892,947
82,0,1,875,800
83,0,0,640,795
84,0,0,629,741
85,1,0,737,754
86,0,0,590,882
87,0,1,679,968
88,1,0,697,1007
89,1,1,688,1190
90,0,0,661,680
91,1,0,708,901
92,0,0,516,833
93,0,1,652,722
94,0,1,759,737
95,0,1,628,755
96,0,0,676,825
97,1,0,575,785
98,1,1,642,886
99,1,0,869,747
100,1,1,797,967
101,0,0,713,742
102,1,0,667,916
103,1,0,656,794
104,1,1,1062,926
105,1,1,613,906
106,0,0,675,768
107,1,1,839,1288
108,0,1,994,774
109,1,1,615,755
110,1,0,591,866
111,0,1,707,805
112,1,1,657,792
113,0,1,636,751
114,0,1,689,936
115,0,1,680,805
116,1,0,808,734
117,1,1,706,846
118,0,1,622,906
119,1,1,676,786
120,0,0,692,774
121,0,1,775,977
122,1,1,750,746
123,1,0,644,853
124,1,1,797,742
125,0,1,618,835
